id,category,tripleset_size,tripleset,lexicalisations,prediction_vicuna-7b,bleu_nltk_vicuna-7b,meteor_vicuna-7b,execution_time_vicuna-7b
34,Artist,5,"[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Massachusetts', 'property': 'origin', 'subject': 'Aaron_Turner'}, {'object': 'Electric_guitar', 'property': 'instrument', 'subject': 'Aaron_Turner'}, {'object': '1995', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]","['Aaron Turner is a post-metal musician from Massachusetts who plays the electric guitar. He started performing in 1995 and is a musician in the Lotus Eaters band.', 'Aaron Turner is a post-metal musician born in Massachusetts who plays electric guitar, started performing in 1995 and is in the Lotus Eaters band.', 'Aaron Turner is a post metal performer from Massachusetts who plays the electric guitar, started performing in 1995 and is in the Lotus Eaters band.']","Aaron Turner is a musician known for his work in the post-metal genre. He is also associated with the band Lotus Eaters, which he founded. Turner was born in Massachusetts and plays the electric guitar. He became active in the music industry in 1995.",0.19405369834421002,0.5090441777433646,2.80145001411438
35,Monument,5,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","[""Pennsylvania's Franklin County is found to the west of Adams County, Pennsylvania and Carroll County, Maryland is to the southeast. A monument to the 11th Mississippi Infantry was erected in 2000 in Adams County and this monument is classed as a contributing property."", 'The 11th Mississippi Infantry Monument was established in 2000 in Adams County, Pennsylvania which has Carroll County, Maryland to its southeast and Franklin County, Pennsylvania to its west. The 11th Mississippi Infantry Monument is in the category of contributing property.', 'The 11th Mississippi Infantry Monument, established in 2000, falls under the category of Contributing property and is located in Adams County, Pennsylvania, which has Carroll County, Maryland to the southeast and Franklin County, Pennsylvania to the east.']","Franklin County, Pennsylvania has a monument to the 11th Mississippi Infantry, which is located in Adams County, Pennsylvania. The monument is located in Adams County, Pennsylvania. Carroll County, Maryland also has a monument to the 11th Mississippi Infantry, which is located in Adams County, Pennsylvania.",0.251909698991208,0.4732510288065844,2.892181873321533
36,MusicalWork,5,"[{'object': 'Sludge_metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'producer', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Post-metal', 'property': 'genre', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Crucial_Blast', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}]","['The band Nord is a sludge metal band that releases post-metal. They have an album called the Year of No light that was released on June 9th 2006, and was under Crucial Blast Label.', 'Year of No Light self-produced their album Nord. The album was released under the label Crucial Blast on September 6th, 2006. Nord falls into the sludge metal and post-metal genres.']","The band ""Nord"" released their album ""Year of No Light"" on the ""Crucial Blast"" record label in 2006.",0.0444470730184733,0.2206597222222222,1.6791167259216309
37,City,6,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': '""City Manager""', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'City', 'property': 'type', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}, {'object': 'Council-manager_government', 'property': 'governmentType', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala is a metropolitan city which has population of 1,777,539 with its population density of 1604.0 and it falls into UTC offset -6 time zone. One of the leaders of Ciudad Ayala is the City Manager which uses council-manager government.', 'The city Ciudad Ayala has population 1,777,539 making the density 1604.0. One of the leaders in the council-manager government is the City Manager. It is in UTC offset -6.', 'The city Ciudad Ayala has population 1777539 making the density 1604. It is a council-managed government led by a City Manager. It is in UTC offset -6.']","Ciudad Ayala is a city with a population of approximately 177,7539 people. The city manager is the leader of the city. Ciudad Ayala is a city located in the United States with a population density of 1604.0 people per square mile. The government of Ciudad Ayala is a council-manager government. The city has a UTC offset of -6 hours.",0.1677037267290067,0.5673040244135037,3.856199741363525
38,Film,6,"[{'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': '2000000.0', 'property': 'budget', 'subject': 'Super_Capers'}, {'object': 'Ray_Griggs_(director)', 'property': 'writer', 'subject': 'Super_Capers'}, {'object': 'Ray_Griggs_(director)', 'property': 'director', 'subject': 'Super_Capers'}, {'object': '98.0', 'property': 'runtime', 'subject': 'Super_Capers'}]","['Super Capers is a 98 minute film with a $2000000.0 budget. It stars Tom Sizemore and Michael Rooker, and was written and directed by Ray Griggs.', 'Super Capers is a 98 minute movie starring Michael Rooker and Tom Sizemore. It was written and directed by Ray Griggs. It had a budget of $2,000,000.', 'The 98 minute film Super Capers had a budget of 2 million dollars. It was written and directed by Ray Griggs. It starred Tom Sizemore and also featured Michael Rooker.']",Michael Rooker stars in Super Capers with a budget of 2000000.0 and directed by Ray Griggs.,0.20862215365534292,0.4876516414977952,1.5243659019470217
39,Scientist,1,"[{'object': 'Andrzej_Piotr_Ruszczyński', 'property': 'influencedBy', 'subject': 'Darinka_Dentcheva'}]","['Darinka Dentcheva developed a theory influenced by Andrzej Piotr Ruszczyński.', 'Darinka Dentcheva was influenced by Andrzej Piotr Ruszczyński.', 'Darinka Dentcheva was influenced by Andrzej Piotr Ruszczynski.']",Andrzej Piotr Ruszczyński was influenced by Darinka Dentcheva.,0.2705411345269699,0.703125,1.122915744781494
40,Film,2,"[{'object': 'Harry_Carey_(actor_born_1878)', 'property': 'starring', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'writer', 'subject': 'McVeagh_of_the_South_Seas'}]","['Born in 1878, Harry Carey later grew up to write and star in the movie McVeagh of the South Seas.', 'Harry Carey, born in 1878, wrote and appeared in the movie McVeagh of the South Seas.', 'Harry Carey, who was born in 1878, wrote and starred the film of McVeagh of the South Seas.']","Harry Carey starred and wrote the film ""McVeagh of the South Seas.""",0.14514048214980696,0.4406130268199233,1.0991549491882324
41,Food,7,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Cookie', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': '""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""', 'property': 'mainIngredient', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Mexicans, the inhabitants of Mexico, can use their peso currency to purchase a dessert called Bionico. Bionico can be found in Guadalajara, Mexico, and is made from sour cream, chopped fruits, condensed milk, granola, coconut and raisins. They can also buy cookies, another dessert.', 'Much like a cookie, Bionico is a dessert food whose ingredients include chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins. Bionico is found in the Guadalajara region of Mexico, which uses pesos are their currency and is home to Mexican people.', 'Mexico inhabited by Mexicans has peso as its currency. Bionico, a dessert food found in Guadalajara, Mexico, has sour cream, chopped fruits, condensed milk, granola, raisins and shredded coconut as its main ingredients. Cookie is a type of dessert.']","The triples represent the following information:

* The Mexican peso is the currency of Mexico.
* Mexicans are the demonym of Mexico.
* Bionico is a region in Mexico.
* Dessert is a course.
* Guadalajara is a region in Bionico.
* Cookies are a dish variation of dessert.
* ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" is the main ingredient of Bionico.
* Mexico is a country",0.033678420539594356,0.40551391862955033,5.731614828109741
42,City,3,"[{'object': '""City Manager""', 'property': 'leaderTitle', 'subject': 'Ciudad_Ayala'}, {'object': 'City', 'property': 'type', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}]","['One of the leader of Ciudad Ayala (a city) is called City Manager. With a population density of 1604.0.', 'Ciudad Ayala is a city with a population density of 1,604. One of the leaders is called the City Manager.', 'One of the leaders of Ciudad Ayala, a city with a population density of 1604.0, is the City Manager.']",Ciudad Ayala is the city manager of Ciudad Ayala.,0.08262290117164407,0.2477777777777778,0.7547895908355713
43,Airport,5,"[{'object': 'ENAIRE', 'property': 'operatingOrganisation', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Alcobendas', 'property': 'location', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Madrid', 'property': 'city', 'subject': 'ENAIRE'}, {'object': '3500.0', 'property': 'runwayLength', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Spain', 'property': 'country', 'subject': 'Madrid'}]","['ENAIRE, based in Madrid, Spain, is the operating organisation for Adolfo Suarez Madrid-Barajas airport which is in Alcobendas. The runway length at the airport is 3500.', 'Located in Madrid, Spain, ENAIRE operates the Adolfo Suarez Madrid-Barajas Airport in Alcobendas which reports a runway length of 3,500.', ""Adolfo Suarez Madrid-Barajas Airport, operated by ENAIRE, is located in Alcobendas while ENAIRE is located in Madrid, Spain. The Airport's runway length is 3500.""]","ENAIRE is the operating organization of Adolfo Suárez Madrid–Barajas Airport, located in Alcobendas, Madrid, Spain. The runway length of Adolfo Suárez Madrid–Barajas Airport is 3500.0 meters.",0.1683197251631345,0.47459533473519483,2.8109171390533447
44,Food,4,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Granola', 'property': 'ingredient', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Bionico is a dish served for dessert in Mexico, where the currency is the peso, the dish contains granola.', 'Bionico, a food that requires granola as one of its ingredients and served at the dessert is found in Mexico. The currency is the Peso.', 'Bionico is a food found in Mexico (currency: peso). Bionico (dessert) requires granola as one of its ingredients.']","The triples represent the following information:

* The Mexican peso is the currency of Mexico.
* Bionico is a dessert that is a course.
* Granola is an ingredient in Bionico, which is a course.
* Mexico is a country.",0.0608138969580987,0.28301886792452824,2.8271243572235107
45,CelestialBody,2,"[{'object': '260855000000.0', 'property': 'periapsis', 'subject': '1147_Stavropolis'}, {'object': '31 July 2016 (JD2457600.5)', 'property': 'epoch', 'subject': '1147_Stavropolis'}]","['With a periapsis of 260855000000.0, the 1147 Stavropolis has a epoch of 31 July 2016 (JD2457600.5).', '1147 Stavropolis epoch is 31 July 2016 (Julian Day 2457600.5) and the periapsis of 1147 Stavropolis is 260855000000.', '1147 Stavropolis has an epoch on 31 July 2016 and a periapsis of 260855000000.0.']","The two triples represent the following information:

* The object with ID ""260855000000.0"" has the property ""periapsis"" and is the subject of the triple ""1147\_Stavropolis"".
* The epoch of the object with ID ""260855000000.0"" is ""31 July 2016 (JD2457600.5)"". The object is also the subject of the triple ""1147\_Stavropolis",0.026479620122695745,0.275663860103627,5.69463849067688
46,City,2,"[{'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}, {'object': '1604.0', 'property': 'populationDensity', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala which is in the Pacific Daylight time zone has the population density of 1604.', 'Ciudad Ayala city which has a PDT time zone has a population density of 1604.0.', ""Ciudad Ayala's time zone is Pacific Daylight Time and its population density is 1604.0.""]",Pacific Daylight Time is a time zone used in the city of Ayala. The population density of Ayala is 1604.0.,0.17616849731130652,0.6859756097560975,1.5930407047271729
